Symbol: CELH	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 133
Symbol: GENY	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 2
Symbol: ZYNE	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SRDX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SUNW	Start Date: 20180418	End Date: 20190116	Number: 135	Valid number: 120
Symbol: CTSO	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: QURE	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SYX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SMSI	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: COG	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: LCII	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: WLDN	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: NXTD	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: TSE	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: IBP	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MRSN	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 133
Symbol: ASIX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CVRS	Start Date: 20180416	End Date: 20190117	Number: 135	Valid number: 134
Symbol: SPHS	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: APPN	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SINA	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ETSY	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: INAP	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SQNS	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 132
Symbol: TG	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: APRN	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ASML	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: FANG	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: DBVT	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BDR	Start Date: 20180416	End Date: 20190117	Number: 135	Valid number: 108
Symbol: MIXT	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CHGG	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SLDB	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: PRPH	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 25
Symbol: MBOT	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 133
Symbol: WHG	Start Date: 20180424	End Date: 20190116	Number: 135	Valid number: 131
Symbol: BLPH	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ESXB	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 108
Symbol: PRO	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AMRS	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BBW	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: FCAU	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: JNCE	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: EGRX	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: VC	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: TER	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: HWCC	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 117
Symbol: ICLK	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: HABT	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CERS	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: WTW	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CCLP	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: JKS	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: RRGB	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MDSO	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AVAV	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MHLA	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 81
Symbol: GCO	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BLD	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CLSD	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: EC	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: DWAQ	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 1
Symbol: AIMT	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: GEC	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 45
Symbol: ATRI	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 58
Symbol: NDP	Start Date: 20180418	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ARCH	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ODFL	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: FTI	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BLFS	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ABG	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: PRCP	Start Date: 20180420	End Date: 20190116	Number: 135	Valid number: 49
Symbol: ARAY	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: IIPR	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: LPG	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: NK	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: XLRN	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: HOME	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BDSI	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MKSI	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CMRX	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BLDR	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: JCP	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BHR	Start Date: 20180425	End Date: 20190116	Number: 135	Valid number: 134
Symbol: TREC	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 130
Symbol: ENVA	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: TTM	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: GIII	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: DBD	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CNET	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 133
Symbol: WAIR	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MNKD	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AQMS	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CBL	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SPWH	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: GLYC	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AMAG	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AMAT	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: NFEC	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 129
Symbol: BCRH	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 117
Symbol: VRA	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SORL	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 133
Symbol: HPR	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: HX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 132
Symbol: PBF	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SQQQ	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ADMS	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: TPL	Start Date: 20180423	End Date: 20190116	Number: 135	Valid number: 110
Symbol: SNSS	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: ZUMZ	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BZUN	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CAAP	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AMOT	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: RLGY	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AHC	Start Date: 20180426	End Date: 20190116	Number: 135	Valid number: 90
Symbol: RICK	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: WAGE	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CNCE	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: GTE	Start Date: 20180416	End Date: 20190117	Number: 135	Valid number: 134
Symbol: HNRG	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: TSLA	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: IMMU	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: RTRX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AAXN	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: SMHI	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 132
Symbol: HBIO	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: BAND	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CRSP	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CF	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MNTA	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: MNTX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: GRPN	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: CRUS	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: WIX	Start Date: 20180417	End Date: 20190116	Number: 135	Valid number: 134
Symbol: AXON	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: PLAY	Start Date: 20180416	End Date: 20190116	Number: 135	Valid number: 134
Symbol: NOV	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: NOW	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EDU	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: LE	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: UCTT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SPAR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: YRIV	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 125
Symbol: BPMP	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: INFN	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PLCE	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BHVN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ADUS	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CONN	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ENIA	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: AVD	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: NCMI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GOGO	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VAC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EDN	Start Date: 20180418	End Date: 20190116	Number: 136	Valid number: 134
Symbol: SNBR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: DIOD	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: DOV	Start Date: 20180510	End Date: 20190116	Number: 136	Valid number: 135
Symbol: STX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: NCS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CZZ	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CARS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CARG	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: LNDC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 134
Symbol: CZNC	Start Date: 20180424	End Date: 20190116	Number: 136	Valid number: 83
Symbol: FSM	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: RUN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BLMN	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VIPS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: RTEC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CATO	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HIIQ	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SSYS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ALKS	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: RST	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SHI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MGI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: RYAM	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ZGNX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: NKTR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MCHX	Start Date: 20180418	End Date: 20190116	Number: 136	Valid number: 132
Symbol: OI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: IVC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BKD	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CPG	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: XOG	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BAS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HCHC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BICK	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 11
Symbol: OMN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GFN	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SFIX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: KIQ	Start Date: 20180426	End Date: 20190117	Number: 136	Valid number: 35
Symbol: CRR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GLDI	Start Date: 20180524	End Date: 20190116	Number: 136	Valid number: 22
Symbol: KTCC	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 34
Symbol: USCR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CRCM	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VNET	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: STON	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 134
Symbol: IRDM	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: RNMC	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 1
Symbol: MACK	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MAT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MAG	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ESPR	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: KKR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: STMP	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CULP	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 122
Symbol: AEY	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 13
Symbol: GBL	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 101
Symbol: MSGN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VIAB	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VEEV	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: INO	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: AKS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MPB	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 65
Symbol: ERA	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GNPX	Start Date: 20180424	End Date: 20190116	Number: 136	Valid number: 111
Symbol: TYME	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: OLED	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GNW	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EPM	Start Date: 20180416	End Date: 20190117	Number: 136	Valid number: 135
Symbol: ABUS	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GSIT	Start Date: 20180425	End Date: 20190116	Number: 136	Valid number: 127
Symbol: OMCL	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HUN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: KVHI	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 94
Symbol: SAIL	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SMMT	Start Date: 20180418	End Date: 20190116	Number: 136	Valid number: 122
Symbol: INCY	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SAVE	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: XGTI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 133
Symbol: ARNA	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CCR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 117
Symbol: VCYT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: AMD	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PRTY	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ARGO	Start Date: 20180507	End Date: 20190116	Number: 136	Valid number: 135
Symbol: WLK	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ASPS	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MARK	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EGL	Start Date: 20180417	End Date: 20190107	Number: 136	Valid number: 135
Symbol: RAD	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EXTR	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: LEJU	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 122
Symbol: FGP	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: OCX	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 132
Symbol: PKX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: FLOW	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MUX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HIBB	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ADMA	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: APTV	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PPC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BL	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ROG	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BDC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: UA	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: IDT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PME	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 106
Symbol: DRNA	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SCPH	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 123
Symbol: VRTS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VRTV	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VLRX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: IPWR	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 127
Symbol: AXSM	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: AMRH	Start Date: 20180418	End Date: 20190116	Number: 136	Valid number: 133
Symbol: CRESY	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BBC	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 56
Symbol: NBIX	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: KIRK	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CSLT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CC	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VG	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PBYI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SRPT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PTI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: PTF	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 33
Symbol: AVEO	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EAT	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HOV	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: QRVO	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CHKR	Start Date: 20180418	End Date: 20190116	Number: 136	Valid number: 129
Symbol: DSS	Start Date: 20180416	End Date: 20190117	Number: 136	Valid number: 102
Symbol: EPAM	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: WTI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: IVAC	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: NVCR	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SRRA	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: DE	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: DB	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: TGP	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: WK	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MBIN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 124
Symbol: NVMI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: LIQT	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: FPI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BGNE	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HIHO	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 26
Symbol: KPTI	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: HTBX	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 134
Symbol: AMID	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: OCUL	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BBBY	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BOOM	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: VHC	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GCBC	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 8
Symbol: FTR	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: MDB	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EPZM	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: TRGP	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ATNI	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: NDLS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: JELD	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BLDP	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CTMX	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: AUTO	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 121
Symbol: PRAH	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ASMB	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
Symbol: GE	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: EBMT	Start Date: 20180426	End Date: 20190116	Number: 136	Valid number: 6
Symbol: TOPS	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: SAH	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: CHK	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: BTX	Start Date: 20180416	End Date: 20190117	Number: 136	Valid number: 135
Symbol: NPTN	Start Date: 20180417	End Date: 20190116	Number: 136	Valid number: 135
Symbol: ENTA	Start Date: 20180416	End Date: 20190116	Number: 136	Valid number: 135
